file,sentence,cited_keys,survey_arxiv_id,survey_title
qdc_measures.tex,"%\elliot{This appears to contradict $T(\omega) \in [0,1]$ above.} For example, \citet{bai2022traininghelpfulharmlessassistant} recruit annotators to measure helpfulness, harmlessness, and honesty of AI assistant responses on a scale of 1-5, and \citet{stiennon2022learningsummarizehumanfeedback} recruit annotators to measure the coverage, clarity, and fidelity of a summary.",bai2022traininghelpfulharmlessassistant;stiennon2022learningsummarizehumanfeedback,2412.02980,"Surveying the Effects of Quality, Diversity, and Complexity in Synthetic Data From Large Language Models"
qdc_measures.tex,\citet{kirk2024understandingeffectsrlhfllm} measures the diversity of summaries for a fixed passage by computing the average number of pairwise contradictions via a natural language inference model.,kirk2024understandingeffectsrlhfllm,2412.02980,"Surveying the Effects of Quality, Diversity, and Complexity in Synthetic Data From Large Language Models"
qdc_effects.tex,"%\elliot{The above two paragraphs are more about methods for filtering for diversity than the effects of diversity.} \paragraph{Data diversity in fine-tuning} In contrast to quality, diversity can improve the in-distribution generalization performance, but only up to a certain point \citep{albalak2024improving}.",albalak2024improving,2412.02980,"Surveying the Effects of Quality, Diversity, and Complexity in Synthetic Data From Large Language Models"
main.tex,"(2022)) \cite{flute} & Number of sarcastic comments: 9000 & GPT3, crowd workers, and expert annotators & Text (sentence pairs with entail/contradict labels and explanations) & Accuracy: 91.6\% (using T5) H Score: 85.3\% (using T5) \\ WITS: Why Is This Sarcastic (Kumar et al.",flute,2412.00425,Was that Sarcasm?: A Literature Survey on Sarcasm Detection
main.tex,"(2022) (self) & Figurative Language Understanding using Entailments and Contradictions & Accuracy (T5 fine-tuned on FLUTE) = 91.6\% \\ Sarcasm Explanation in Multi-modal Multi-party (Kumar, 2022) \cite{kumar} & RNN, Transformer, BART, mBART & Kumar et al.",kumar,2412.00425,Was that Sarcasm?: A Literature Survey on Sarcasm Detection
data_7.tex,"& \url{https://github.com/microsoft/UFO/tree/main/dataflow} \\ \hline DeskVision \cite{xu2025deskvision} & Windows, macOS, and Linux desktops & Internet & GUI screenshots with annotated bounding boxes for UI elements and detailed region captions & 54,855 screenshots with 303,622 UI element annotations & UI elements detected using OmniParser and PaddleOCR & The first large-scale, open-source dataset focusing on real-world desktop GUI scenarios across operating systems & / \\ \hline \end{tabular} ",xu2025deskvision,2411.18279,Large Language Model-Brained GUI Agents: A Survey
samplepaper.tex,"In contrast to approaches incorporating graphs or additional information, \cite{liang-etal-2022-modeling} introduced an innovative method for RE that exclusively extracts multi-granularity hierarchical features from the original input sentences.",liang-etal-2022-modeling,2411.18157,A survey on cutting-edge relation extraction techniques based on language models
samplepaper.tex,"In contrast to prior research, \cite{hu-etal-2021-semi-supervised} challenges the assumption of distant supervision by proposing that the relation between entity pairs should be context-independent.",hu-etal-2021-semi-supervised,2411.18157,A survey on cutting-edge relation extraction techniques based on language models
acl_latex.tex,"\section{Metrics} \vspace{-0.5em} Even though traditional classification metrics like F1 and accuracy have been used and continue to be used in the field, specific evaluation metrics for topic segmentations have been variously suggested during the years as traditional classification metrics over-penalize near misses (i.e.\ a topic boundary placed close to a real one), while evidence suggests human annotators tend to disagree where exactly to place topic boundaries \cite{Purver2011}.",Purver2011,2411.16613,Recent Trends in Linear Text Segmentation: a Survey
example.tex,"Image with permission from \citet{houlsbyadapter}.} \label{fig:houlsby} \end{figure} \paragraph{Bapna and Firat Adapter} In contrast to the Houlsby Adapter, \citet{bapnafiratadapter} only introduce one adapter module in each transformer layer: they keep the adapters after the multi-headed attention (so-called ""top"" adapters) while dropping the adapters after the feed-forward layers (so-called ""bottom"" adapters) of the transformer (refer to Figure \ref{fig:houlsby} for better understanding of the",houlsbyadapter;bapnafiratadapter,2411.16403,Adapter-based Approaches to Knowledge-enhanced Language Models -- A Survey
example.tex,"Moreover, while \citet{houlsbyadapter} re-train layer normalization parameters for every domain, \citet{bapnafiratadapter} ""simplify this formulation by leaving the parameters frozen, and introducing new layer normalization parameters for every task, essentially mimicking the structure of the transformer feed-forward layer"".",houlsbyadapter;bapnafiratadapter,2411.16403,Adapter-based Approaches to Knowledge-enhanced Language Models -- A Survey
example.tex,"In contrast to DAKI, which uses more than one source, KEBLM includes a knowledge consolidation phase after the knowledge injection, where they teach the fusion layers to effectively combine knowledge from both the original PLM and newly acquired external knowledge by using an extensive collection of unannotated texts \citep{keblm}.",keblm,2411.16403,Adapter-based Approaches to Knowledge-enhanced Language Models -- A Survey
example.tex,"For example, \citet{diao23} show an increase of +9\% on Common-seCommon-senset{talmor-etal-2019-commonsenseqa} with their mixture-of-adapters approach, while \citet{kaer21} improve financial text classification on OMP-9 \citep{omp} by +4\%.",diao23;kaer21;omp,2411.16403,Adapter-based Approaches to Knowledge-enhanced Language Models -- A Survey
4_Evaluation.tex,The study \cite{wang-etal-2024-large-language-models-fair} also introduced a metric \textbf{Conflict Rate} to measure the percent of disagreement after changing the position of two candidate responses.,wang-etal-2024-large-language-models-fair,2411.15594,A Survey on LLM-as-a-Judge
3_1_Design_Prompts.tex,"In contrast to averaging scores, PandaLM\cite{wang2023pandalm} annotates the conflicting evaluation results after swapping as ""Tie"" to address the position bias.",wang2023pandalm,2411.15594,A Survey on LLM-as-a-Judge
4.2.embody.tex,"The modeling of the outside world is evolving from constructing static, current environments to predicting dynamic, future environments.} \label{fig:embodied env} \end{figure} \subsubsection{Outdoor Environments} In contrast to indoor environments, creating outdoor environments~\cite{wang2024grutopia,gan2020threedworld,wu2024metaurban,shang2024urbanworld,fan2022minedojo} faces greater challenges due to their larger scale and increased variability.","wang2024grutopia,gan2020threedworld,wu2024metaurban,shang2024urbanworld,fan2022minedojo",2411.14499,Understanding World or Predicting Future? A Comprehensive Survey of World Models
sigkddExp.tex,"Next, we observe applications in \textit{sentiment \& semantic analysis task}, where TDA is applied to novel problems such as the creation of a topologically-enhanced search engine using Mapper \cite{Filco306}, measuring distance between the literary style of Spanish poets - Francisco de Quevedo, Luis de G\'{o}ngora, and Lope de Vega \cite{paluzo2019towards}, detecting narrative shifts in media discourse \cite{bailey2025detecting}, distinguishing news articles and poems by detecting plot holes \","Filco306;paluzo2019towards;bailey2025detecting;alimpiev2020plot;wu2022topological;rawson2022topological,temvcinas2018local",2411.10298,Topological Data Analysis Applications in Natural Language Processing: A Survey
sigkddExp.tex,This technique aims to visualize the geometry and topology of when annotators agree and disagree \cite{rair2025annotators}.,rair2025annotators,2411.10298,Topological Data Analysis Applications in Natural Language Processing: A Survey
main-8379-Szep.tex,"In contrast to full encoder PT on billions or trillions of tokens, CPT with as few as 100K tokens can be beneficial, particularly for the newly introduced weights in PEFT methods \citep{jukic_parameter-efficient_2023,gnehm_evaluation_2022}.","jukic_parameter-efficient_2023,gnehm_evaluation_2022",2411.09539,Fine-tuning Large Language Models with Limited Data: A Survey and Practical Guide
main-8379-Szep.tex,"Other forms of regularization, such as KL constraints against a base model may hurt instruction-following, while noise injection shows mixed results \citep{jain2024neftune}.",jain2024neftune,2411.09539,Fine-tuning Large Language Models with Limited Data: A Survey and Practical Guide
main-8379-Szep.tex,"% \paragraph{Adversarial learning} % \label{sec:adversarial} % refers to training two models simultaneously with contradicting objectives, guiding each other towards better performance \citep{goodfellow_generative_2014}.",goodfellow_generative_2014,2411.09539,Fine-tuning Large Language Models with Limited Data: A Survey and Practical Guide
main-8379-Szep.tex,"In contrast to the diverse \textbf{instruction design} required by multi-task models (\autoref{par:instruction-generalization}), instruction format variety only brings marginal gain in task-specific performance, and can even be counterproductive in some cases \citep{chen_maybe_2023}.",chen_maybe_2023,2411.09539,Fine-tuning Large Language Models with Limited Data: A Survey and Practical Guide
main-8379-Szep.tex,"% In contrast to pre-training, where model and pre-training data size show similar impact on scaling \citep{hoffmann_training_2022,muennighoff_scaling_2023}, their influence on downstream closed generation differs, model size having a substantially larger impact than pre-training data size.","hoffmann_training_2022,muennighoff_scaling_2023",2411.09539,Fine-tuning Large Language Models with Limited Data: A Survey and Practical Guide
main-8379-Szep.tex,"Contrary to reward modeling, DPO variants can be susceptible to label noise, as rankings are rarely flipped during alignment \citep{chen_preference_2024}.",chen_preference_2024,2411.09539,Fine-tuning Large Language Models with Limited Data: A Survey and Practical Guide
main-8379-Szep.tex,"Both human-labeled and synthetic preference datasets frequently contain noise, contradictions, or intransitive preferences \citep{ethayarajh_kto_2024}.",ethayarajh_kto_2024,2411.09539,Fine-tuning Large Language Models with Limited Data: A Survey and Practical Guide
main-8379-Szep.tex,"Additionally, prompting strategies like CoT can help improve the reliability of synthetic data, though techniques like few-shot prompting yield mixed results \citep{lee_rlaif_2024}.",lee_rlaif_2024,2411.09539,Fine-tuning Large Language Models with Limited Data: A Survey and Practical Guide
