file,sentence,cited_keys,survey_arxiv_id,survey_title,sentence_id,drop_reason
bare_adv.tex,"On the other hand, the ``compensated integrated gradient'' method has been employed to produce reliable explanations for brain activity classification based on EEG datasets~\cite{tachikawa2018compensated}.",tachikawa2018compensated,2305.14582,Interpretation of Time-Series Deep Models: A Survey,s1290,single_cite_key
bare_adv.tex,"On the other hand, the model heavily relies on a set of few important features from the input, making their erasure unfavorable for reaching the correct prediction \subsubsection{Ablation} Feature ablation works by removing $k\geq 1$ features at a time to find the set of features that can most effectively affect model prediction~\cite{ismail2020benchmarking}.",ismail2020benchmarking,2305.14582,Interpretation of Time-Series Deep Models: A Survey,s1291,single_cite_key
_main.tex,"Real data, on the other hand, is not uniformly sampled from such a distribution, but rather, will be clustered around certain viewpoints (see \cite{grupp2020automatic} for a visualization of viewpoints used during a cadaveric surgery vs.",grupp2020automatic,2108.02238,The Impact of Machine Learning on 2D/3D Registration for Image-guided Interventions: A Systematic Review and Perspective,s1292,single_cite_key
_main.tex,"Therefore, contrary to the inpainting approach of~\cite{esfandiari2021deep}, we advocate that learning-based methods should make attempts to register these objects.",esfandiari2021deep,2108.02238,The Impact of Machine Learning on 2D/3D Registration for Image-guided Interventions: A Systematic Review and Perspective,s1293,single_cite_key
main.tex,"On the other hand, geostationary Earth orbit (GEO) satellites are expensive to deploy and their capacity is limited to several \si{Gbps} per satellite \cite{Ref_WJ_qu2017leo}, which is dedicated only for high-end users such as maritime and aeronautic industries.",Ref_WJ_qu2017leo,2102.01420,The Road Towards 6G: A Comprehensive Survey,s1294,single_cite_key
main.tex,"Optical MIMO technology \cite{Ref_WJ_zeng2009high} is also implemented in OWC, where multiple LEDs and multiple PDs are applied, in contrast to the multiple antennas in a typical MIMO system operating in the RF band.",Ref_WJ_zeng2009high,2102.01420,The Road Towards 6G: A Comprehensive Survey,s1297,single_cite_key
main.tex,"On the other hand, terrestrial point-to-point OWC also known as free-space optical (FSO) communications \cite{Ref_WJ_juarez2006free} take place at the near IR band.",Ref_WJ_juarez2006free,2102.01420,The Road Towards 6G: A Comprehensive Survey,s1298,single_cite_key
survey2.tex,"On the other hand, in ACO-OFDM, only odd subcarriers are used to modulate the data \cite{armstrong2006power}, resulting in a symmetric time domain signal.",armstrong2006power,1808.05089,On Optimizing VLC Networks for Downlink Multi-User Transmission: A Survey,s1301,single_cite_key
survey2.tex,"In \cite{amr}, on the other hand, Abdelhady \emph{e al.} proposed solving the problem by allocating the optical intensity and time slots, using an upper bound on the individual required harvested energy.",amr,1808.05089,On Optimizing VLC Networks for Downlink Multi-User Transmission: A Survey,s1302,single_cite_key
UAVTutorialV16_archive.tex,"On the other hand, three different methods are suggested to model the small-scale fading, with modified values for multi-path angular spread, Rician factor, delay spread, etc \cite{1012}.",1012,1903.05289,Accessing From The Sky: A Tutorial on UAV Communications for 5G and Beyond,s1303,single_cite_key
UAVTutorialV16_archive.tex,"On the other hand, for the convenience of mathematical representation and theoretical analysis, the directional antenna at UAVs is usually modelled with the main beam illuminating directly beneath the UAV and it is symmetric around the boresight \cite{940}.",940,1903.05289,Accessing From The Sky: A Tutorial on UAV Communications for 5G and Beyond,s1304,single_cite_key
UAVTutorialV16_archive.tex,"{\bf Rotary-wing UAV energy model:} On the other hand, for a rotary-wing UAV in straight-and-level flight with speed $V$, the propulsion power consumption can be expressed as \cite{980} \begin{align} P(V)=& \underbrace{P_0 \left(1 + \frac{3 V^2}{U_{\mathrm{tip}}^2} \right)}_{\text{blade profile}}+ \underbrace{P_i \left( \sqrt{1 + \frac{V^4}{4 v_0^4}}-\frac{V^2}{2v_0^2}\right)^{1/2}}_{\text{induced}} \nonumber\\ &+ \underbrace{\frac{1}{2} d_0 \rho s A V^3}_{\text{parasite}},\label{eq:PVRotaryWing",980,1903.05289,Accessing From The Sky: A Tutorial on UAV Communications for 5G and Beyond,s1305,single_cite_key
UAVTutorialV16_archive.tex,"\subsubsection{Perfect ULI} On the other hand, when the ULI or even the instantaneous CSI of the served GTs is known, the UAV placement can be designed for various objectives, such as maximizing the number of covered users \cite{793,922,937}, maximizing the communication throughput \cite{999,940,914}, or minimizing the number of required UAVs \cite{917,886}.","793,922,937;999,940,914;917,886",1903.05289,Accessing From The Sky: A Tutorial on UAV Communications for 5G and Beyond,s1306,likely_latex_artifact
2020-12-16_learnvesselreview.tex,"Contrary to the pixel-based and object-based methods, \citet{Chai2013} modeled the vessel connections using graph theory.",Chai2013,2012.08929,Learning-Based Algorithms for Vessel Tracking: A Review,s1307,single_cite_key
2020-12-16_learnvesselreview.tex,"\citet{Lian2018a} employed a tuning parameter to determine whether precision (i.e., positive prediction value) contributes more than recall (i.e., true positive rate or sensitivity) or conversely during the training procedure.",Lian2018a,2012.08929,Learning-Based Algorithms for Vessel Tracking: A Review,s1308,single_cite_key
main.tex,"On the other hand, CSC also inherits the limited generality and costly computation from CPO, since the policy optimization requires conjugate gradients for approximation of Fisher Information Matrix~\cite{achiam2017constrained}.",achiam2017constrained,2302.03122,State-wise Safe Reinforcement Learning: A Survey,s1309,single_cite_key
main.tex,"On the other hand, transfer learning \citep{transfer_learning} focuses on transferring knowledge across similar tasks, \eg, from image classification to image segmentation.",transfer_learning,2301.04272,Data Distillation: A Survey,s1310,single_cite_key
10-appendix.tex,"We categorize approaches into dual- and single-branch meta learning and transfer learning.} \label{fig:timeline} \vspace*{5mm} \end{figure*} \newpage \newpage \subsection{Further benchmark results} \label{sec:appendix-further-results} \subsubsectionspace{FSOD dataset} % In contrast to VOC and COCO, the FSOD dataset~\cite{AttentionRPN-cvpr2020} is specifically designed for few-shot object detection, but rarely used so far.",AttentionRPN-cvpr2020,2112.11699,Few-Shot Object Detection: A Comprehensive Survey,s1313,single_cite_key
5-dual-branch-meta-learning.tex,"Therefore, in contrast to using visual features only, Kim~\etal~\cite{FewShotKnowledgeTransfer-smc2020} (FSOD-KT) additionally incorporate linguistic features.",FewShotKnowledgeTransfer-smc2020,2112.11699,Few-Shot Object Detection: A Comprehensive Survey,s1315,single_cite_key
7-transfer-learning.tex,"In contrast to previous margin losses such as ArcFace~\cite{ArcFace-cvpr2019}, they use scaling factors for different margins, where the scaling factor for $\Cnovel$ is higher than for $\Dbase$, as novel categories are much more challenging.",ArcFace-cvpr2019,2112.11699,Few-Shot Object Detection: A Comprehensive Survey,s1317,single_cite_key
7-transfer-learning.tex,"\subsubsectionspace{Modified Gradient Flow} Qiao \etal~\cite{DeFRCN-iccv2021} (DeFRCN) additionally want to update the backbone in both training phases, but they identified contradictions in training as problematic.",DeFRCN-iccv2021,2112.11699,Few-Shot Object Detection: A Comprehensive Survey,s1318,single_cite_key
method.tex,"In contrast to the initial two methodologies, numerous studies achieve their final output by iteratively layering GNN and temporal models \cite{sesti2021integrating}.",sesti2021integrating,2403.19852,A Review of Graph Neural Networks in Epidemic Modeling,s1319,single_cite_key
gama_eosr.tex,"However, \citet{Driver11} surmised that both of these samples likely yielded biased results.",Driver11,1506.08222,Galaxy And Mass Assembly (GAMA): end of survey report and data release 2,s1321,single_cite_key
00paper-08.tex,"However, \citet{Cafarella:2009:DIR} rely on simple methods like edit distance for schema matching, which leaves room for improvement.",Cafarella:2009:DIR,2002.00207,"Web Table Extraction, Retrieval and Augmentation: A Survey",s1322,single_cite_key
00paper-08.tex,"% However, \citet{AhmadovTELW:2015:THI} fail to find out an automatic manner to select machine learning models as they propose.} % Possibly, some table elements from the matched table can be added to the input table.",AhmadovTELW:2015:THI,2002.00207,"Web Table Extraction, Retrieval and Augmentation: A Survey",s1323,single_cite_key
bare_jrnl.tex,"We understand validation---in contrast to verification---as a method of ensuring that a system works \textit{as intended and designed}, fulfilling its objectives in the context \cite{geraci1991ieee}.",geraci1991ieee,2107.12190,Systematic Literature Review of Validation Methods for AI Systems,s1324,single_cite_key
bare_jrnl.tex,"IEEE-USA defines AI in \cite{IEEEUSAAI} as follows: “Artificial Intelligence (AI) is the theory and development of computer systems that are able to perform tasks that normally require human intelligence such as visual perception, speech recognition, learning, decision-making, and natural language processing.” On the other hand, in their report for Stanford University, Stone et al.",IEEEUSAAI,2107.12190,Systematic Literature Review of Validation Methods for AI Systems,s1325,single_cite_key
1.ClassImbalance.tex,"On the other hand, using the same threshold for all of the classes` bounding boxes is shown not to be the optimal approach and have different effect by the method proposed by \cite{LRP}.} \SK{Burda konu birden degisti ya da baglanti iyi yapilmadi.",LRP,1909.00169,Imbalance Problems in Object Detection: A Review,s1329,single_cite_key
1.ClassImbalance.tex,"First of all, contrary to the popular belief that hard examples are more preferable over easy examples, PISA shows that, if balanced properly, the positive examples with higher IoUs, which normally incur smaller loss values, are more useful for training compared to OHEM \cite{OHEM} applied to positives.",OHEM,1909.00169,Imbalance Problems in Object Detection: A Review,s1330,single_cite_key
3.SpatialImbalance.tex,"On the other hand, it is known that IoU distribution is related to the hardness of the examples \cite{LibraRCNN}.",LibraRCNN,1909.00169,Imbalance Problems in Object Detection: A Review,s1332,single_cite_key
3.SpatialImbalance.tex,"On the other hand, the effect of a uniform IoU distribution is experimented using a pRoI generator, however, it is observed that uniformly distributed RoIs do not boost the regression performance significantly \cite{BBSampling}.",BBSampling,1909.00169,Imbalance Problems in Object Detection: A Review,s1333,single_cite_key
