file,sentence,cited_keys,survey_arxiv_id,survey_title,sentence_id,drop_reason
manuscript_arxiv.tex,"On the other hand, models like OpenFlamingo v2~\cite{awadalla2023openflamingo} performed poorly, with an accuracy of only 5.3\% on this task.",awadalla2023openflamingo,2408.15769,A Survey on Evaluation of Multimodal Large Language Models,s1225,single_cite_key
Main_elsarticle-template-num.tex,"Conversely, a model that is not interpretable is one that is complex and opaque, and whose behavior is difficult for humans to understand or explain~\cite{ribeiro2016model}.",ribeiro2016model,2409.00265,"Explainable Artificial Intelligence: A Survey of Needs, Techniques, Applications, and Future Direction",s1226,single_cite_key
sn-article.tex,"Conversely, a lower number suggests that the communication system relies on a limited set of words, which may indicate a more efficient and compressed language with less synonyms~\cite{mordatch.2017}.",mordatch.2017,2409.02645,Emergent Language: A Survey and Taxonomy,s1229,single_cite_key
discussion.tex,"On the one hand, the absence of standardized benchmarks in current works limits meaningful comparisons (especially for the end-to-end software development task); on the other hand, benchmarks play a crucial role in driving advancements in related fields~\cite{sim2003using}, as evidenced by SWE-bench, which has facilitated the development of end-to-end maintenance agents.",sim2003using,2409.02977,Large Language Model-Based Agents for Software Engineering: A Survey,s1230,single_cite_key
Code_generation.tex,"Despite the widespread application of CoT, the effectiveness of some other advanced prompt engineering strategies, such as self-consistency~\cite{wang2023selfconsistency} and least-to-most prompting~\cite{zhou2023leasttomost}, has not been explored in code generation tasks yet, which could be a potential direction for future research.} \junwei{\headt{Agentic strategy.} On the other hand, \highlight{agentic strategy} refers to instructing agents to dynamically adapt the code generation plan based","wang2023selfconsistency;zhou2023leasttomost;shinn2023reflexion, CodeAct, bairi2023codeplan, yang2023intercode, CodeChain, Flows;bairi2023codeplan",2409.02977,Large Language Model-Based Agents for Software Engineering: A Survey,s1231,likely_latex_artifact
main.tex,"\textit{Letter Mover Head} extracts the first letters of certain words in the context and aggregates them at the [END] position.\citep{AcronymPredict_24_arXiv_Alicante} Conversely, \textit{Negative Name Mover Head} prevents name information from being transferred to the [END] position.\citep{IOI_23_ICLR_Redwood,CopySupression_23_arXiv_Google} \subsubsection{Semantic Information Identification} \label{subsubsec:semantic} As for semantic information identification, \textit{Context Head} extracts i","AcronymPredict_24_arXiv_Alicante;IOI_23_ICLR_Redwood,CopySupression_23_arXiv_Google;KnowledgeConflict_24_arXiv_UCAS;CorrectLetterHead_23_arXiv_DeepMind,ColorObject_24_ICLR_BrownU;Sentiment_23_arXiv_EleutherAI",2409.03752,Attention Heads of Large Language Models: A Survey,s1234,likely_latex_artifact
main.tex,"Conversely, Directional Subtraction retains part of the original state information while directionally removing some of it.\citep{SurveyCTG_24_arXiv_RUC} This method can be used to investigate whether removing specific information from a latent state affects the model's output in a significant way, thereby revealing whether certain attention heads can back up or fix the deleted information.",SurveyCTG_24_arXiv_RUC,2409.03752,Attention Heads of Large Language Models: A Survey,s1235,single_cite_key
3_level_2.tex,"On the other hand, Self-RAG \cite{asai2023self} fine-tunes a large model to autonomously decide when to search and when to stop searching and start answering questions.",asai2023self,2409.14924,Retrieval Augmented Generation (RAG) and Beyond: A Comprehensive Survey on How to Make your LLMs use External Data More Wisely,s1236,single_cite_key
cas-dc-template.tex,"L4Q \citep{jeon2024l4q}, on the other hand, maintains the dimension \(\textbf{A} \in \mathbb{R}^{i \times r}\) and directly uses the full QAT forward propagation method, simultaneously updating the quantizer parameters \(s\) and \(b\) for \(\textbf{A}, \textbf{B}\), and \(\textbf{W} + \textbf{A} \textbf{B}\).",jeon2024l4q,2409.16694,"A Survey of Low-bit Large Language Models: Basics, Systems, and Algorithms",s1237,single_cite_key
main.tex,"On the other hand, Jailbreak-tune \cite{murphy2025jailbreak} shows that fine-tuning on harmful data with normal jailbreak suffix can strengthen the harmful attack performance.",murphy2025jailbreak,2409.18169,Harmful Fine-tuning Attacks and Defenses for Large Language Models: A Survey,s1239,single_cite_key
02_llm.tex,"On the other hand, ViLT (Vision-and-Language Transformer) \cite{kim2021viltvisionandlanguagetransformerconvolution} reduces the complexity of multimodal fusion by directly feeding visual patch embeddings into a transformer, bypassing the need for separate image encoders, while still maintaining competitive performance in tasks like image-text retrieval and visual question answering.",kim2021viltvisionandlanguagetransformerconvolution,2409.18991,Surveying the MLLM Landscape: A Meta-Review of Current Surveys,s1242,single_cite_key
001_intro.tex,Code analysis tools (CATs) on the other hand are limited in scope compared to LLMs in detecting issues like best practice violations \cite{AutoCommenter} but don't have any self-selection bias.,AutoCommenter,2409.19801,CRScore: Grounding Automated Evaluation of Code Review Comments in Code Claims and Smells,s1243,single_cite_key
main.tex,"On the other hand, \citet{nozza_volpetti_2019} defined several templates to create a balanced synthetic dataset for their proposed DL model- Universal Sentence Encoder (USE), which further debiased their model features to be less-sensitive to identity terms and yet obtain a better categorization.",nozza_volpetti_2019,2409.20204,Divided by discipline? A systematic literature review on the quantification of online sexism and misogyny using a semi-automated approach,s1244,single_cite_key
main.tex,"On the other hand, \citet{plaza_2021} generates linguistic resources using a set of word embeddings, with the initial seed lexicon eventually getting populated with words and n-grams more attuned to the domain because of linguistic similarities.",plaza_2021,2409.20204,Divided by discipline? A systematic literature review on the quantification of online sexism and misogyny using a semi-automated approach,s1245,single_cite_key
main.tex,"On the other hand, \citet{singh-etal-2021} used the hostile side of the three sources of male ambivalence to define sexism binarily and annotate dialogues in popular sitcoms.",singh-etal-2021,2409.20204,Divided by discipline? A systematic literature review on the quantification of online sexism and misogyny using a semi-automated approach,s1246,single_cite_key
main.tex,"Descriptive data annotation thus allows for the capturing and modeling of different beliefs.'' \citep{röttger_2022}\\ \hline \Centering Perspective Paradigm & \Centering - & \Centering ``The prescriptive paradigm, on the other hand, discourages annotator subjectivity and instead tasks annotators with encoding one specific belief, formulated in the annotation guidelines.",röttger_2022,2409.20204,Divided by discipline? A systematic literature review on the quantification of online sexism and misogyny using a semi-automated approach,s1247,single_cite_key
4_training_recipes.tex,"Conversely, acoustic tokens can facilitate the generation of high-fidelity audio but often struggle with inaccuracies in content generation \cite{zhang2023speechtokenizer}.",zhang2023speechtokenizer,2410.03751,Recent Advances in Speech Language Models: A Survey,s1250,single_cite_key
4_training_recipes.tex,"On the other hand, SpeechAlign \cite{Zhang2024SpeechAlign} concentrates on the acoustic quality of SpeechLMs.",Zhang2024SpeechAlign,2410.03751,Recent Advances in Speech Language Models: A Survey,s1251,single_cite_key
Methods_to_Improve_Code_generation_on_LRPL_and_DSPL.tex,"On the other hand, `knowledge spillover,' where language models demonstrated capabilities in programming languages they were not explicitly trained on, was investigated in \citep{ID113paper}.",ID113paper,2410.03981,A Survey on LLM-based Code Generation for Low-Resource and Domain-Specific Programming Languages,s1252,single_cite_key
Current_Performance_of_LLMs_in_Code_generation.tex,"The Execution @k metric \citep{IDadd1paper}, on the other hand, measures the percentage of queries for which at least one of the top K generated code candidates produces the correct output when executed on the input dataset.",IDadd1paper,2410.03981,A Survey on LLM-based Code Generation for Low-Resource and Domain-Specific Programming Languages,s1254,single_cite_key
main.tex,"GIFT-SW, on the other hand, focuses on updating only salient weights while injecting Gaussian noise into non-salient weights~\cite{zhelnin2024gift}.",zhelnin2024gift,2410.06348,Harnessing the Power of Noise: A Survey of Techniques and Applications,s1255,single_cite_key
3.training.tex,"DiskANN~\cite{jayaram2019diskann}, on the other hand, is designed for handling large datasets that don't fit into memory by extending nearest neighbor search to disk-based systems, offering a balance between speed and memory efficiency.",jayaram2019diskann,2410.07265,A Survey: Collaborative Hardware and Software Design in the Era of Large Language Models,s1258,single_cite_key
